股票[S]	股票代码[0]	股票名称[1]	昨日收盘价[2]	昨日结算价[3]	昨日持仓量[4]	涨停价[5]	跌停价[6]	总股本[7]	流通盘[8]	合约数量乘数[9]	最小变动价位[18]	上市日[20]	到期日[21]	合约在RZRK的代码[32]	合约在交易所的代码[33]	利息额[35]	除权除息[36]	停牌[37]	创建日[19]	限价单最大下单量（买）[16]	限价单最小下单量（买）[17]	投资者适当性管理分类[50]	最小回购天数[52]	最大回购天数[53]	证券类型 1.全国股转：标识分层信息[57]	证券种类和属性高位[69]	证券种类和属性低位[70]	要约收购信息[68]
161029	161029	银行FG	1.138	1.138	0	1.252	1.024	641204503	18466828	1	0.001	20190617		161029	161029	0.00	N	0		0	0	0	0	0		3239936	0	
161030	161030	体育分级	1.448	1.448	0	1.10	0.90	112912482	2148912	1	0.001	20150708		161030	161030	0.00	N	0		0	0	0	0	0		3252224	0	
161031	161031	工业4	1.397	1.397	0	1.10	0.90	1218805525	19239559	1	0.001	20150629		161031	161031	0.00	N	0		0	0	0	0	0		3252224	0	
161032	161032	煤炭基金	0.909	0.909	0	1.10	0.90	506775022	8623760	1	0.001	20150702		161032	161032	0.00	N	0		0	0	0	0	0		3252224	0	
161033	161033	智能汽车	1.185	1.201	0	1.304	1.067	75834293	4281474	1	0.001	20160229		161033	161033	0.00	N	0		0	0	0	0	0		3239936	0	
161035	161035	医药增强	1.232	1.217	0	1.355	1.109	152385699	14928987	1	0.001	20161125		161035	161035	0.00	N	0		0	0	0	0	0		3239936	0	
161036	161036	娱乐增强	0.682	0.6842	0	0.75	0.614	69641889	26147938	1	0.001	20170324		161036	161036	0.00	N	0		0	0	0	0	0		3239936	0	
161037	161037	高端制造	1.205	1.2141	0	1.326	1.085	41621076	1952310	1	0.001	20170511		161037	161037	0.00	N	0		0	0	0	0	0		3239936	0	
161038	161038	成长量化	0.998	0.9433	0	1.098	0.898	64072058	855904	1	0.001	20170818		161038	161038	0.00	N	0		0	0	0	0	0		3239936	0	
161039	161039	富国1000	1.15	1.1551	0	1.265	1.035	218818494	6953209	1	0.001	20180620		161039	161039	0.00	N	0		0	0	0	0	0		3239936	0	
161115	161115	易基岁丰	1.538	1.532	0	1.692	1.384	35197581	4566833	1	0.001	20101203		161115	161115	0.00	N	0		0	0	0	0	0		3239936	0	
161116	161116	易基黄金	0.799	0.792	0	0.879	0.719	375538715	31049231	1	0.001	20111108		161116	161116	0.00	N	0		0	0	0	0	0		3239936	0	
161117	161117	易基永旭	1.069	1.074	0	1.176	0.962	1249121372	2279503	1	0.001	20120718		161117	161117	0.00	N	0		0	0	0	0	0		3239936	0	
161118	161118	易基中小	1.011	1.0178	0	1.112	0.91	563207623	81995601	1	0.001	20191009		161118	161118	0.00	N	0		0	0	0	0	0		3239936	0	
161119	161119	易基综债	1.401	1.3981	0	1.541	1.261	118868862	1499508	1	0.001	20130109		161119	161119	0.00	N	0		0	0	0	0	0		3239936	0	
161121	161121	银行业	1.0371	1.0371	0	1.10	0.90	293279639	2200268	1	0.001	20150611		161121	161121	0.00	N	0		0	0	0	0	0		3252224	0	
161122	161122	生物分级	1.1544	1.1544	0	1.10	0.90	204522447	11893792	1	0.001	20150611		161122	161122	0.00	N	0		0	0	0	0	0		3252224	0	
161123	161123	重组分级	0.9404	0.9404	0	1.10	0.90	863541013	60087268	1	0.001	20150611		161123	161123	0.00	N	0		0	0	0	0	0		3252224	0	
161124	161124	香港小盘	1.125	1.1226	0	1.238	1.013	41112372	6911861	1	0.001	20161110		161124	161124	0.00	N	0		0	0	0	0	0		3239936	0	
161125	161125	标普500	1.426	1.4313	0	1.569	1.283	131277419	12488097	1	0.001	20161214		161125	161125	0.00	N	0		0	0	0	0	0		3239936	0	
161126	161126	标普医药	1.422	1.4364	0	1.564	1.28	37306146	2116954	1	0.001	20161214		161126	161126	0.00	N	0		0	0	0	0	0		3239936	0	
161127	161127	标普生物	1.458	1.4449	0	1.604	1.312	111288695	9023020	1	0.001	20161227		161127	161127	0.00	N	0		0	0	0	0	0		3239936	0	
161128	161128	标普科技	1.882	1.8303	0	2.07	1.694	95334007	3477398	1	0.001	20161227		161128	161128	0.00	N	0		0	0	0	0	0		3239936	0	
161129	161129	原油基金	1.148	1.1716	0	1.263	1.033	253451568	12279718	1	0.001	20170215		161129	161129	0.00	N	0		0	0	0	0	0		3239936	0	
161130	161130	纳指LOF	1.47	1.4829	0	1.617	1.323	79231115	2432416	1	0.001	20170714		161130	161130	0.00	N	0		0	0	0	0	0		3239936	0	
161131	161131	易基配售	1.047	1.0859	0	1.152	0.942	24449355787	2508542893	1	0.001	20190329		161131	161131	0.00	N	0		0	0	0	0	0		3239936	0	
161132	161132	易基科顺	1.186	1.2532	0	1.305	1.067	291673052	23213899	1	0.001	20190128		161132	161132	0.00	N	0		0	0	0	0	0		3239936	0	
161207	161207	瑞和300	1.025	1.025	0	1.10	0.90	152508008	23616846	1	0.001	20091119		161207	161207	0.00	N	0		0	0	0	0	0		3252224	0	
161213	161213	国投消费	1.704	1.70	0	1.874	1.534	25602410	324654	1	0.001	20110120		161213	161213	0.00	N	0		0	0	0	0	0		3239936	0	
161216	161216	双债A	1.184	1.182	0	1.302	1.066	75223500	24451605	1	0.001	20110520		161216	161216	0.00	N	0		0	0	0	0	0		3239936	0	
161217	161217	国投资源	0.64	0.639	0	0.704	0.576	209105835	19715844	1	0.001	20110829		161217	161217	0.00	N	0		0	0	0	0	0		3239936	0	
161219	161219	国投产业	1.676	1.691	0	1.844	1.508	76696275	11545955	1	0.001	20120116		161219	161219	0.00	N	0		0	0	0	0	0		3239936	0	
161222	161222	国投瑞利	1.339	1.348	0	1.473	1.205	176320468	25775566	1	0.001	20150504		161222	161222	0.00	N	0		0	0	0	0	0		3239936	0	
161223	161223	国投成长	1.236	1.236	0	1.10	0.90	34238900	1226021	1	0.001	20150327		161223	161223	0.00	N	0		0	0	0	0	0		3252224	0	
161224	161224	国投丝路	1.037	1.045	0	1.141	0.933	193057827	20675552	1	0.001	20150506		161224	161224	0.00	N	0		0	0	0	0	0		3239936	0	
161225	161225	国投瑞盈	1.461	1.451	0	1.607	1.315	125511306	21574749	1	0.001	20150814		161225	161225	0.00	N	0		0	0	0	0	0		3239936	0	
161226	161226	白银基金	0.864	0.86	0	0.95	0.778	486282845	486282845	1	0.001	20150817		161226	161226	0.00	N	0		0	0	0	0	0		3239936	0	
161227	161227	深证100	1.065	1.064	0	1.172	0.959	407688016	299895146	1	0.001	20150828		161227	161227	0.00	N	0		0	0	0	0	0		3239936	0	
161229	161229	国投中国	1.314	1.306	0	1.445	1.183	122163562	5804646	1	0.001	20160104		161229	161229	0.00	N	0		0	0	0	0	0		3239936	0	
161232	161232	国投瑞盛	0.79	0.778	0	0.869	0.711	629470411	121704057	1	0.001	20160819		161232	161232	0.00	N	0		0	0	0	0	0		3239936	0	
161233	161233	国投瑞泰	1.104	1.1139	0	1.214	0.994	200646389	326806	1	0.001	20170227		161233	161233	0.00	N	0		0	0	0	0	0		3239936	0	
161505	161505	银河通利	1.195	0.00	0	1.315	1.076	485853497	93292	1	0.001	20140523		161505	161505	0.00	N	0		0	0	0	0	0		3239936	0	
161607	161607	融通巨潮	1.18	1.182	0	1.298	1.062	655075755	11376331	1	0.001	20050616		161607	161607	0.00	N	0		0	0	0	0	0		3239936	0	
161610	161610	融通领先	1.217	1.222	0	1.339	1.095	3228273568	116866979	1	0.001	20070718		161610	161610	0.00	N	0		0	0	0	0	0		3239936	0	
161614	161614	融通添利	1.047	1.058	0	1.152	0.942	845735256	282760	1	0.001	20120406		161614	161614	0.00	N	0		0	0	0	0	0		3239936	0	
161626	161626	融通通福	1.126	1.134	0	1.239	1.013	50800640	46566793	1	0.001	20170110		161626	161626	0.00	N	0		0	0	0	0	0		3239936	0	
161628	161628	融通军工	0.801	0.801	0	1.10	0.90	109883173	6177548	1	0.001	20150713		161628	161628	0.00	N	0		0	0	0	0	0		3252224	0	
161629	161629	融通证券	0.944	0.944	0	1.10	0.90	97263153	5128617	1	0.001	20150722		161629	161629	0.00	N	0		0	0	0	0	0		3252224	0	
161631	161631	人工智能	1.116	1.1215	0	1.228	1.004	419062849	94372353	1	0.001	20170419		161631	161631	0.00	N	0		0	0	0	0	0		3239936	0	
161706	161706	招商成长	1.837	1.8323	0	2.021	1.653	657956430	19599503	1	0.001	20051209		161706	161706	0.00	N	0		0	0	0	0	0		3239936	0	
161713	161713	招商信用	1.025	1.024	0	1.128	0.923	592024746	237852255	1	0.001	20100730		161713	161713	0.00	N	0		0	0	0	0	0		3239936	0	
161714	161714	招商金砖	1.113	1.133	0	1.224	1.002	21387497	2379341	1	0.001	20110511		161714	161714	0.00	N	0		0	0	0	0	0		3239936	0	
161715	161715	大宗商品	0.852	0.855	0	0.937	0.767	40225744	13465505	1	0.001	20170714		161715	161715	0.00	N	0		0	0	0	0	0		3239936	0	
161716	161716	招商双债	1.285	1.283	0	1.414	1.157	281262025	44356992	1	0.001	20150316		161716	161716	0.00	N	0		0	0	0	0	0		3239936	0	
161718	161718	高贝分级	0.9575	0.9575	0	1.10	0.90	21761659	1416382	1	0.001	20130902		161718	161718	0.00	N	0		0	0	0	0	0		3252224	0	
161719	161719	转债分级	1.008	1.008	0	1.10	0.90	81319681	14513680	1	0.001	20140825		161719	161719	0.00	N	0		0	0	0	0	0		3252224	0	
161720	161720	券商分级	1.0407	1.0407	0	1.10	0.90	5485936286	166675545	1	0.001	20141128		161720	161720	0.00	N	0		0	0	0	0	0		3252224	0	
161721	161721	地产分级	1.3602	1.3602	0	1.10	0.90	126847743	647575	1	0.001	20141212		161721	161721	0.00	N	0		0	0	0	0	0		3252224	0	
161722	161722	招商丰泰	1.07	1.084	0	1.177	0.963	49375163	198650	1	0.001	20150722		161722	161722	0.00	N	0		0	0	0	0	0		3239936	0	
161723	161723	银行基金	1.1164	1.1164	0	1.10	0.90	369739586	3377044	1	0.001	20150528		161723	161723	0.00	N	0		0	0	0	0	0		3252224	0	
161724	161724	煤炭分级	0.8263	0.8263	0	1.10	0.90	657898600	2088414	1	0.001	20150528		161724	161724	0.00	N	0		0	0	0	0	0		3252224	0	
161725	161725	白酒分级	0.9635	0.9635	0	1.10	0.90	7240994237	34562808	1	0.001	20150605		161725	161725	0.00	N	0		0	0	0	0	0		3252224	0	
161726	161726	生物医药	1.2197	1.2197	0	1.10	0.90	380290332	5514174	1	0.001	20150605		161726	161726	0.00	N	0		0	0	0	0	0		3252224	0	
161727	161727	招商增荣	1.134	1.165	0	1.247	1.021	173606246	1447743	1	0.001	20160707		161727	161727	0.00	N	0		0	0	0	0	0		3239936	0	
161728	161728	招商配售	1.041	1.076	0	1.145	0.937	24708100914	1366981048	1	0.001	20190329		161728	161728	0.00	N	0		0	0	0	0	0		3239936	0	
161810	161810	银华内需	2.12	2.116	0	2.332	1.908	274076489	88405843	1	0.001	20091016		161810	161810	0.00	N	0		0	0	0	0	0		3239936	0	
161811	161811	300分级	0.975	0.975	0	1.10	0.90	150801394	2676263	1	0.001	20140121		161811	161811	0.00	N	0		0	0	0	0	0		3252224	0	
161812	161812	100分级	1.031	1.031	0	1.10	0.90	7411456320	49854612	1	0.001	20100603		161812	161812	0.00	N	0		0	0	0	0	0		3252224	0	
161815	161815	银华通胀	0.493	0.499	0	0.542	0.444	120374642	36838575	1	0.001	20101220		161815	161815	0.00	N	0		0	0	0	0	0		3239936	0	
161816	161816	90分级	1.08	1.08	0	1.10	0.90	174063138	46910452	1	0.001	20110415		161816	161816	0.00	N	0		0	0	0	0	0		3252224	0	
161818	161818	消费分级	1.381	1.381	0	1.10	0.90	34458948	530320	1	0.001	20111026		161818	161818	0.00	N	0		0	0	0	0	0		3252224	0	
161819	161819	中证资源	0.858	0.858	0	1.10	0.90	77988723	455442	1	0.001	20111223		161819	161819	0.00	N	0		0	0	0	0	0		3252224	0	
161820	161820	银华纯债	1.086	1.102	0	1.195	0.977	1406506098	4808520	1	0.001	20120905		161820	161820	0.00	N	0		0	0	0	0	0		3239936	0	
161823	161823	银华永兴	1.136	1.137	0	1.25	1.022	219092719	111590	1	0.001	20160217		161823	161823	0.00	N	0		0	0	0	0	0		3239936	0	
161826	161826	中证转债	1.067	1.067	0	1.10	0.90	54946804	4012798	1	0.001	20130828		161826	161826	0.00	N	0		0	0	0	0	0		3252224	0	
161831	161831	恒生中企	0.991	1.0019	0	1.09	0.892	3044957871	79375393	1	0.001	20150413		161831	161831	0.00	N	0		0	0	0	0	0		3239936	0	
161834	161834	银华鑫锐	0.829	0.834	0	0.912	0.746	1622371621	170619534	1	0.001	20160923		161834	161834	0.00	N	0		0	0	0	0	0		3239936	0	
161903	161903	万家优选	1.241	1.2339	0	1.365	1.117	186898845	33361079	1	0.001	20050815		161903	161903	0.00	N	0		0	0	0	0	0		3239936	0	
161907	161907	万家红利	1.678	1.65	0	1.846	1.51	27878731	2396704	1	0.001	20110615		161907	161907	0.00	N	0		0	0	0	0	0		3239936	0	
161908	161908	万家添利	1.021	1.0436	0	1.123	0.919	34233770	2680313	1	0.001	20140616		161908	161908	0.00	N	0		0	0	0	0	0		3239936	0	
161911	161911	万家强债	1.018	1.0377	0	1.12	0.916	311790959	153562332	1	0.001	20130801		161911	161911	0.00	N	0		0	0	0	0	0		3239936	0	
161912	161912	社会责任	1.198	1.2497	0	1.318	1.078	550561698	89025937	1	0.001	20190614		161912	161912	0.00	N	0		0	0	0	0	0		3239936	0	
162006	162006	长城久富	1.191	1.2008	0	1.31	1.072	666940873	41272709	1	0.001	20070518		162006	162006	0.00	N	0		0	0	0	0	0		3239936	0	
162105	162105	持久增利	1.12	1.1517	0	1.232	1.008	52342055	304866	1	0.001	20150320		162105	162105	0.00	N	0		0	0	0	0	0		3239936	0	
162107	162107	金鹰量化	0.7542	0.7542	0	1.10	0.90	18918379	2235816	1	0.001	20120703		162107	162107	0.00	N	0		0	0	0	0	0		3252224	0	
162108	162108	元盛债券	1.068	1.077	0	1.175	0.961	752820896	10711274	1	0.001	20150520		162108	162108	0.00	N	0		0	0	0	0	0		3239936	0	
162207	162207	泰达效率	1.455	1.4386	0	1.601	1.31	676929178	25217842	1	0.001	20060721		162207	162207	0.00	N	0		0	0	0	0	0		3239936	0	
162215	162215	泰达聚利	1.083	1.112	0	1.191	0.975	92489218	27243338	1	0.001	20160525		162215	162215	0.00	N	0		0	0	0	0	0		3239936	0	
162216	162216	泰达500	0.979	0.9742	0	1.077	0.881	231859145	5329025	1	0.001	20191205		162216	162216	0.00	N	0		0	0	0	0	0		3239936	0	
162307	162307	海富100	1.226	1.223	0	1.349	1.103	72594150	2680036	1	0.001	20100108		162307	162307	0.00	N	0		0	0	0	0	0		3239936	0	
162411	162411	华宝油气	0.399	0.00	0	0.439	0.359	6928513372	6928513372	1	0.001	20120608		162411	162411	0.00	N	0		0	0	0	0	0		3239936	0	
162412	162412	医疗分级	0.00	0.00	0	1.10	0.90	436094346	22119443	1	0.001	20150608		162412	162412	0.00	N	0		0	0	0	0	0		3252224	0	
162413	162413	1000分级	0.00	0.00	0	1.10	0.90	60180650	757496	1	0.001	20150616		162413	162413	0.00	N	0		0	0	0	0	0		3252224	0	
162414	162414	新机遇	1.30	0.00	0	1.43	1.17	96997518	777181	1	0.001	20150701		162414	162414	0.00	N	0		0	0	0	0	0		3239936	0	
162415	162415	美国消费	1.649	0.00	0	1.814	1.484	263004328	5399851	1	0.001	20160406		162415	162415	0.00	N	0		0	0	0	0	0		3239936	0	
162416	162416	香港本地	1.029	0.00	0	1.132	0.926	40396702	6064874	1	0.001	20180418		162416	162416	0.00	N	0		0	0	0	0	0		3239936	0	
162509	162509	双禧100	1.061	1.061	0	1.10	0.90	133074814	42699182	1	0.001	20100618		162509	162509	0.00	N	0		0	0	0	0	0		3252224	0	
162510	162510	国安双力	0.864	0.865	0	0.95	0.778	11567986	4375295	1	0.001	20150520		162510	162510	0.00	N	0		0	0	0	0	0		3239936	0	
162511	162511	国安双佳	0.838	0.838	0	1.10	0.90	3410560121	2994538	1	0.001	20150612		162511	162511	0.00	N	0		0	0	0	0	0		3252224	0	
162605	162605	景顺鼎益	1.694	1.705	0	1.863	1.525	2590442488	222849505	1	0.001	20050525		162605	162605	0.00	N	0		0	0	0	0	0		3239936	0	
162607	162607	景顺资源	0.519	0.509	0	0.571	0.467	4666883395	71843562	1	0.001	20060407		162607	162607	0.00	N	0		0	0	0	0	0		3239936	0	
162703	162703	广发小盘	1.995	1.9883	0	2.195	1.796	1806440091	94419817	1	0.001	20050429		162703	162703	0.00	N	0		0	0	0	0	0		3239936	0	
162711	162711	广发500L	1.114	1.1119	0	1.225	1.003	3238045005	23871443	1	0.001	20100108		162711	162711	0.00	N	0		0	0	0	0	0		3239936	0	
162712	162712	广发聚利	1.388	1.3888	0	1.527	1.249	1040768616	7729985	1	0.001	20111027		162712	162712	0.00	N	0		0	0	0	0	0		3239936	0	
162714	162714	深100基	1.2162	1.2162	0	1.10	0.90	83809886	1318040	1	0.001	20120612		162714	162714	0.00	N	0		0	0	0	0	0		3252224	0	
162715	162715	广发聚源	1.085	1.093	0	1.194	0.977	3056382628	499315	1	0.001	20130710		162715	162715	0.00	N	0		0	0	0	0	0		3239936	0	
162717	162717	再融资	1.065	1.067	0	1.172	0.959	116405485	5904305	1	0.001	20161229		162717	162717	0.00	N	0		0	0	0	0	0		3239936	0	
162718	162718	广发鑫瑞	0.958	0.00	0	1.054	0.862	96715168	4194173	1	0.001	20170324		162718	162718	0.00	N	0		0	0	0	0	0		3239936	0	
162719	162719	广发石油	0.93	0.9418	0	1.023	0.837	68896670	8657634	1	0.001	20170317		162719	162719	0.00	N	0		0	0	0	0	0		3239936	0	
162907	162907	泰信400	0.96	0.96	0	1.10	0.90	46637384	224937	1	0.001	20120921		162907	162907	0.00	N	0		0	0	0	0	0		3252224	0	
163001	163001	长信医疗	1.121	1.115	0	1.233	1.009	95255008	2556965	1	0.001	20100416		163001	163001	0.00	N	0		0	0	0	0	0		3239936	0	
163003	163003	长信利鑫	0.66	0.6587	0	0.726	0.594	378420617	2054667	1	0.001	20160722		163003	163003	0.00	N	0		0	0	0	0	0		3239936	0	
163005	163005	长信利众	0.93	0.9252	0	1.023	0.837	257437826	1050740	1	0.001	20160316		163005	163005	0.00	N	0		0	0	0	0	0		3239936	0	
163109	163109	申万深成	0.5491	0.5491	0	1.10	0.90	5252306382	22420086	1	0.001	20101108		163109	163109	0.00	N	0		0	0	0	0	0		3252224	0	
163110	163110	申万量化	1.587	1.5816	0	1.746	1.428	1259156476	14227106	1	0.001	20110801		163110	163110	0.00	N	0		0	0	0	0	0		3239936	0	
163111	163111	申万中小	1.00	1.0018	0	1.10	0.90	154345253	39554660	1	0.001	20170526		163111	163111	0.00	N	0		0	0	0	0	0		3239936	0	
163113	163113	申万证券	0.9154	0.9154	0	1.10	0.90	3622836356	197541420	1	0.001	20140331		163113	163113	0.00	N	0		0	0	0	0	0		3252224	0	
163114	163114	申万环保	1.0723	1.0723	0	1.10	0.90	381486454	39248419	1	0.001	20140616		163114	163114	0.00	N	0		0	0	0	0	0		3252224	0	
163115	163115	申万军工	0.9996	0.9996	0	1.10	0.90	1192179410	16054226	1	0.001	20140811		163115	163115	0.00	N	0		0	0	0	0	0		3252224	0	
163116	163116	申万电子	1.1225	1.1225	0	1.10	0.90	134023548	7447741	1	0.001	20150528		163116	163116	0.00	N	0		0	0	0	0	0		3252224	0	
163118	163118	医药生物	0.9161	0.9161	0	1.10	0.90	557347369	41848944	1	0.001	20150708		163118	163118	0.00	N	0		0	0	0	0	0		3252224	0	
163119	163119	申万健康	0.857	0.8559	0	0.943	0.771	68122011	3795435	1	0.001	20161101		163119	163119	0.00	N	0		0	0	0	0	0		3239936	0	
163208	163208	诺安油气	0.794	0.00	0	0.873	0.715	97277575	2911159	1	0.001	20150217		163208	163208	0.00	N	0		0	0	0	0	0		3239936	0	
163209	163209	诺安创业	0.00	0.00	0	1.10	0.90	20186974	1935956	1	0.001	20120427		163209	163209	0.00	N	0		0	0	0	0	0		3252224	0	
163210	163210	诺安纯债	1.015	0.00	0	1.117	0.914	414183851	49762244	1	0.001	20130624		163210	163210	0.00	N	0		0	0	0	0	0		3239936	0	
163302	163302	大摩资源	1.149	1.1478	0	1.264	1.034	586466742	11397156	1	0.001	20070705		163302	163302	0.00	N	0		0	0	0	0	0		3239936	0	
163402	163402	兴全趋势	0.706	0.7098	0	0.777	0.635	21979566376	897992127	1	0.001	20060119		163402	163402	0.00	N	0		0	0	0	0	0		3239936	0	
163406	163406	兴全合润	1.1084	1.1084	0	1.10	0.90	4266544596	1453093	1	0.001	20100524		163406	163406	0.00	N	0		0	0	0	0	0		3252224	0	
163407	163407	兴全300	2.07	2.0711	0	2.277	1.863	1325805455	56549974	1	0.001	20110119		163407	163407	0.00	N	0		0	0	0	0	0		3239936	0	
163409	163409	兴全绿色	1.868	1.871	0	2.055	1.681	310291176	13453220	1	0.001	20110707		163409	163409	0.00	N	0		0	0	0	0	0		3239936	0	
163412	163412	兴全轻资	3.777	3.773	0	4.155	3.399	1832225489	75100094	1	0.001	20120531		163412	163412	0.00	N	0		0	0	0	0	0		3239936	0	
163415	163415	兴全模式	2.133	2.115	0	2.346	1.92	803464343	37203409	1	0.001	20130201		163415	163415	0.00	N	0		0	0	0	0	0		3239936	0	
163417	163417	兴全合宜	1.098	1.1197	0	1.208	0.988	32699591963	8340223142	1	0.001	20180423		163417	163417	0.00	N	0		0	0	0	0	0		3239936	0	
163503	163503	天治核心	0.469	0.463	0	0.516	0.422	1152003553	101398175	1	0.001	20070730		163503	163503	0.00	N	0		0	0	0	0	0		3239936	0	
163801	163801	中银中国	1.448	1.4421	0	1.593	1.303	1085588044	26568370	1	0.001	20050223		163801	163801	0.00	N	0		0	0	0	0	0		3239936	0	
163803	163803	中银增长	0.411	0.411	0	1.10	0.90	4648177819	5294335	1	0.001	20060418		163803	163803	0.00	N	0		0	0	0	0	0		3252224	0	
163804	163804	中银收益	1.4927	1.4927	0	1.10	0.90	1058574381	3342369	1	0.001	20061016		163804	163804	0.00	N	0		0	0	0	0	0		3252224	0	
163805	163805	中银策略	1.2182	1.2182	0	1.10	0.90	587656162	2242912	1	0.001	20080508		163805	163805	0.00	N	0		0	0	0	0	0		3252224	0	
163806	163806	中银增利	1.089	1.089	0	1.10	0.90	1035153449	5043694	1	0.001	20081215		163806	163806	0.00	N	0		0	0	0	0	0		3252224	0	
163807	163807	中银优选	1.3706	1.3706	0	1.10	0.90	260573967	274474	1	0.001	20090508		163807	163807	0.00	N	0		0	0	0	0	0		3252224	0	
163808	163808	中银100	1.559	1.559	0	1.10	0.90	265275712	819697	1	0.001	20091012		163808	163808	0.00	N	0		0	0	0	0	0		3252224	0	
163809	163809	中银蓝筹	1.699	1.699	0	1.10	0.90	223443581	480483	1	0.001	20100402		163809	163809	0.00	N	0		0	0	0	0	0		3252224	0	
163810	163810	中银价值	1.828	1.828	0	1.10	0.90	116925844	270844	1	0.001	20101020		163810	163810	0.00	N	0		0	0	0	0	0		3252224	0	
163819	163819	中银信用	1.04	1.043	0	1.144	0.936	1302419946	51239527	1	0.001	20120718		163819	163819	0.00	N	0		0	0	0	0	0		3239936	0	
163821	163821	中银300E	1.429	1.443	0	1.572	1.286	27604815	516548	1	0.001	20120713		163821	163821	0.00	N	0		0	0	0	0	0		3239936	0	
163824	163824	中银盛利	1.054	1.032	0	1.159	0.949	2223525957	643573	1	0.001	20131104		163824	163824	0.00	D	0		0	0	0	0	0		3239936	16384	
163827	163827	中银产债	1.04	1.068	0	1.144	0.936	372948598	14436282	1	0.001	20141218		163827	163827	0.00	N	0		0	0	0	0	0		3239936	0	
163907	163907	中海惠裕	0.805	0.801	0	0.886	0.725	873605380	56704663	1	0.001	20160303		163907	163907	0.00	N	0		0	0	0	0	0		3239936	0	
164105	164105	华富强债	1.407	0.00	0	1.548	1.266	276446476	24866688	1	0.001	20101011		164105	164105	0.00	N	0		0	0	0	0	0		3239936	0	
164206	164206	天弘添利	1.189	1.185	0	1.308	1.07	214636311	78508686	1	0.001	20151215		164206	164206	0.00	N	0		0	0	0	0	0		3239936	0	
164208	164208	天弘丰利	1.076	1.0768	0	1.184	0.968	1102553494	356266	1	0.001	20141203		164208	164208	0.00	N	0		0	0	0	0	0		3239936	0	
164210	164210	天弘同利	1.058	1.0615	0	1.164	0.952	244753068	1535563	1	0.001	20160930		164210	164210	0.00	N	0		0	0	0	0	0		3239936	0	
164304	164304	新华环保	1.152	1.152	0	1.10	0.90	64472187	5490195	1	0.001	20141013		164304	164304	0.00	N	0		0	0	0	0	0		3252224	0	
164401	164401	健康分级	0.982	0.982	0	1.10	0.90	368798726	551626	1	0.001	20150508		164401	164401	0.00	N	0		0	0	0	0	0		3252224	0	
164402	164402	中航军工	0.995	0.995	0	1.10	0.90	1026547978	49426274	1	0.001	20150420		164402	164402	0.00	N	0		0	0	0	0	0		3252224	0	
164403	164403	农业精选	1.168	1.152	0	1.285	1.051	57659104	4141213	1	0.001	20160815		164403	164403	0.00	N	0		0	0	0	0	0		3239936	0	
164508	164508	国富100	1.131	1.131	0	1.10	0.90	65124326	1012302	1	0.001	20150410		164508	164508	0.00	N	0		0	0	0	0	0		3252224	0	
164509	164509	国富恒利	0.99	0.9945	0	1.089	0.891	41612653	134838	1	0.001	20170407		164509	164509	0.00	N	0		0	0	0	0	0		3239936	0	
164606	164606	信用增利	1.148	1.1524	0	1.263	1.033	61736109	608415	1	0.001	20111212		164606	164606	0.00	N	0		0	0	0	0	0		3239936	0	
164701	164701	添富贵金	0.692	0.699	0	0.761	0.623	273568854	18890598	1	0.001	20120301		164701	164701	0.00	N	0		0	0	0	0	0		3239936	0	
